Project Code	Process ID	Sample ID	BIN	COI-5P Seq. Length	COI-5P Trace Count	COI-5P Accession	Image Count	Barcode Compliant	Flagged Record	Field ID	Museum ID	Collection Code	Institution Storing	Phylum	Class	Order	Family	Subfamily	Genus	Species	Identifier	Identifier Email	Identification Method	Taxonomy Notes	Sex	Reproduction	Extra Info	Notes	Voucher Status	Tissue Descriptor	Associated Taxa	Associated Specimens	Collectors	Collection Date	Country/Ocean	State/Province	Region	Sector	Exact Site	Lat	Lon	Elev	Elevation Precision	GPS Source	Collection Date Accuracy	Habitat	Sampling Protocol	Collection Notes
ASILO	ASILO060-17	CCDB-31120-E12	BOLD:ADG2047	608[0n]	4.0	MG968094	1	Yes			USNM ENT 00870048	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Willistonininae	Sisyrnodytes	Sisyrnodytes curtus	USNM Curators				F				Vouchered:Registered Collection	Tissue			T.Dikow, J.Londt	01-Oct-2009	South Africa	Northern Cape			Port Nolloth, 8 km East R382	-29.2747	16.9683	102.0						
ASILO	ASILO061-17	CCDB-31120-F01		407[0n]	4.0	MG968244	1	No			USNM ENT 00870184	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Willistonininae	Sporadothrix	Sporadothrix gracilis	USNM Curators				F				Vouchered:Registered Collection	Tissue			T.Dikow, J.Londt	04-Feb-2004	South Africa	Northern Cape			Keimoes, 22 km East	-28.7486	20.7697	635.0						
ASILO	ASILO062-17	CCDB-31120-F02		0[n]	4.0		1	No			USNM ENT 01443010	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Willistonininae	Willistonina	Willistonina bilineata	L. V. Knutson		Det Label (1977)					Hopk 53734-B	Vouchered:Registered Collection	Tissue			M.M.Furniss	30-Mar-1964	United States	Idaho	Owyhee County		Juniper Mountian						-29.0	Soil		
ASILO	ASILO063-17	CCDB-31120-F03	BOLD:ADK9561	658[0n]	4.0	MG967923	1	Yes			USNM ENT 01096873	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Stichopogoninae	Clinopogon	Clinopogon nicobarensis	USNM Curators			See Londt & Copeland, 2017, African Entomology 25: 300	F	S			Vouchered:Registered Collection	Tissue			R.Copeland	03-Jan-2000	Kenya				Kwale, Msambweni	-4.4736	39.4906					Beach		
ASILO	ASILO064-17	CCDB-31120-F04		0[n]	4.0		1	No			USNM ENT 01443011	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Stichopogoninae	Lissoteles	Lissoteles vanduzeei	A. Estrada		Det Label (2017)		F				Vouchered:Registered Collection	Tissue			S.E.Miller	18-Jul-1984	Mexico	Baja California Sur			Gulf of California, Isla Coronados						-1.0			
ASILO	ASILO065-17	CCDB-31120-F05		0[n]	4.0		1	No			USNM ENT 01174053	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Stichopogoninae	Rhadinus	Rhadinus laurae	USNM Curators								Vouchered:Registered Collection	Tissue			J.C.Bradley	28-May-1929	Algeria	Biskra			Biskra	34.85	5.73				-4.0			
ASILO	ASILO066-17	CCDB-31120-F06	BOLD:ADK8389	658[0n]	4.0	MG967940	1	Yes			USNM ENT 01443012	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Stichopogoninae	Townsendia		USNM Curators								Vouchered:Registered Collection	Tissue			N.E.Woodley	23-Oct-2007	Bolivia		Andres Ibanez, Santa Cruz		Potrerillos del Guenda	-17.6667	-63.45	400.0					At light	
ASILO	ASILO067-17	CCDB-31120-F07	BOLD:ADK9043	658[0n]	4.0	MG968121	1	Yes			USNM ENT 01443013	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Dasypogoninae	Allopogon		USNM Curators								Vouchered:Registered Collection	Tissue			O.S.Flint Jr.	22-Feb-1968	Argentina	Buenos Aires			Chascomus									
ASILO	ASILO068-17	CCDB-31120-F08		0[n]	4.0		1	No			USNM ENT 01443014	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Dasypogoninae	Archilestris	Archilestris excellens	A. Estrada		Det Label (2017)					Eriwn and Hevel Central American Expedition 1973	Vouchered:Registered Collection	Tissue				24-Jun-1973	Panama				Panama Cerro Campana	8.7	-79.9167	900.0						
ASILO	ASILO069-17	CCDB-31120-F09	BOLD:ADK9451	611[0n]	4.0	MG968229	1	Yes			USNM ENT 01443015	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Dasypogoninae	Blepharepium		USNM Curators								Vouchered:Registered Collection	Tissue			R.M.Straw	22-Jul-1964	Peru	Loreto			62 km from Pucallpa to Tingo Maria									
ASILO	ASILO070-17	CCDB-31120-F10	BOLD:AAY8216	658[0n]	4.0	MG967877	1	Yes			USNM ENT 01443016	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Dasypogoninae	Dasypogon	Dasypogon atratus	A. Scarbrough		Det Label (2005)						Vouchered:Registered Collection	Tissue			W.Reeves	24-Mar-2004	Peru	Loreto			Rio Napo 90 km near stream of Amazon									
ASILO	ASILO071-17	CCDB-31120-F11		407[0n]	4.0		1	No	Yes		USNM ENT 01443017	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Dasypogoninae	Deromyia	Deromyia fuscipennis	USNM Curators								Vouchered:Registered Collection	Tissue			E.Brito	31-Dec-1936	Chile				Angol						-30.0			
ASILO	ASILO072-17	CCDB-31120-F12	BOLD:ADF9530	658[0n]	4.0	MG967752	1	Yes			USNM ENT 00870906	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Dasypogoninae	Diogmites	Diogmites grossus	USNM Curators				M				Vouchered:Registered Collection	Tissue			T.Dikow	06-Aug-2005	United States	Oregon			Harney, Borax Lake, North Fields	42.3294	-118.604	1293.0						
ASILO	ASILO073-17	CCDB-31120-G01		307[1n]	4.0		1	No	Yes		USNM ENT 01443018	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Dasypogoninae	Lestomyia		E. M. Fisher		Det Label (1983)					H or S|BYU}Code 400m	Vouchered:Registered Collection	Tissue				02-May-1962	United States	Nevada			Atomic Energy Commission Nuclear Test Site, Mercury									
ASILO	ASILO074-17	CCDB-31120-G02		307[0n]	4.0	MG968009	1	No			USNM ENT 01443019	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Dasypogoninae	Molobratia	Molobratia japonica	A. Nagatomi		Det Label (1962)	BOLD_Curation_from_Molobratia japonicus|	M				Vouchered:Registered Collection	Tissue			H.Aoki	10-May-1961	Japan				Kagoshima, Satsuma									
ASILO	ASILO075-17	CCDB-31120-G03		0[n]	4.0		1	No			USNM ENT 00876262	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Dasypogoninae	Neolaparus	Neolaparus banana	USNM Curators			BOLD_Curation_from_Pegesimallus banana|	M				Vouchered:Registered Collection	Tissue			W.Barkemeyer	18-Mar-1984	Cameroon				Southwest Region, Limbe-Victoria, Mitondo, mouth of Dockyard Creek	3.9956	9.2208							
ASILO	ASILO076-17	CCDB-31120-G04		407[0n]	4.0	MG968057	1	No			USNM ENT 01443020	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae		Pseudorus	Pseudorus bicolor	Meredith E Miller	meredithellenmiller@gmail.com	BIN ID Tree May 2018						Vouchered:Registered Collection	Tissue			N.E.Woodley	12-Jun-2007	Nicaragua				Granada, Reserva Privada Silvestre Domilila	11.7085	-85.9527	70.0						
ASILO	ASILO077-17	CCDB-31120-G05		407[0n]	4.0	MG968037	1	No			USNM ENT 00876493	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Dasypogoninae	Saropogon	Saropogon distinctus	USNM Curators				F				Vouchered:Registered Collection	Tissue			O.Niehuis	12-May-1996	Israel				35 km South Southwest of Tel Aviv, Dunes West Nizzanim, 8 km North Northeast Ashqelon	31.75	34.6167							
ASILO	ASILO078-17	CCDB-31120-G06		0[n]	4.0		1	No			USNM ENT 00802744	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Afromosia	Afromosia barkemeyeri	USNM Curators				F		Paratype		Museum Vouchered:Type Series	Tissue			W.Barkemeyer	07-Mar-1984	Cameroon				Central Region, Reserve Forestiere de Mbalmayo, 4-5 km South of Mbalmayo, 50 km South Yaound	3.4678	11.5394							
ASILO	ASILO079-17	CCDB-31120-G07	BOLD:ADK8736	658[0n]	4.0	MG968152	1	Yes			USNM ENT 01443021	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Andrenosoma	Andrenosoma fulvicaudum	A. Scarbrough		Det Label (2004)						Vouchered:Registered Collection	Tissue			J.Woonski	01-Aug-1989	United States	Maryland	Baltimore County		Rayville								Malaise Trap	
ASILO	ASILO080-17	CCDB-31120-G08		0[n]	4.0		1	No			USNM ENT 01443022	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Anoplothyrea	Anoplothyrea indiana	USNM Curators								Vouchered:Registered Collection	Tissue			Freidberg	06-Apr-1980	India	Karnataka			Mudigere									
ASILO	ASILO081-17	CCDB-31120-G09	BOLD:ADK9688	658[0n]	4.0	MG968250	1	Yes			USNM ENT 01140570	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Anypodetus		USNM Curators								Vouchered:Registered Collection	Tissue			A.B.Gurney	01-Feb-1974	South Africa	Limpopo			1 km East Burgersfort	-24.6819	30.3444							
ASILO	ASILO082-17	CCDB-31120-G10	BOLD:ADK8397	658[0n]	4.0	MG967853	1	Yes			USNM ENT 00832515	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Aphistina		USNM Curators				M				Vouchered:Registered Collection	Tissue			T.Dikow	14-Mar-2006	Malaysia	Perak			Cameron Highlands, Route 59, 13 km East Tapah	4.2686	101.318	214.0						
ASILO	ASILO083-17	CCDB-31120-G11	BOLD:ADK9186	658[0n]	4.0	MG968251	1	Yes			USNM ENT 01443023	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Atomosia	Atomosia anacaona	USNM Curators						Paratype		Museum Vouchered:Type Series	Tissue			D.Perez, B.Hierro, R.Bastardo	27-Apr-2004	Dominican Republic	Santiago			Road 243 Babosico, on way to Janico	19.3493	-70.7917	515.0						
ASILO	ASILO084-17	CCDB-31120-G12		0[n]	4.0		1	No			USNM ENT 01443024	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Atractia		A. E. Pritchard		Det Label (1935)					A.E. Pritchard Collection 1962	Vouchered:Registered Collection	Tissue			A.E.Pritchard	21-Jul-1935	Mexico	Nuevo Leon			Monterrey									
ASILO	ASILO085-17	CCDB-31120-H01	BOLD:ABV1416	658[0n]	4.0	MG968028	1	Yes			USNM ENT 01443025	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Cerotainia	Cerotainia macrocera	A. Scarbrough		Det Label (2009)						Vouchered:Registered Collection	Tissue			D.E.Perez-Gelabert	14-Jul-2006	United States	Maryland	Frederick County		Frederick, Frederick Municipal Forest, around first left cross of Mountaindale Road to Fishing Creek Road									
ASILO	ASILO086-17	CCDB-31120-H02		307[0n]	4.0	MG968156	1	No			USNM ENT 01443026	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Laphria	Laphria sicula	S. W. Bullington		Det Label (No Date)	BOLD_Curation_from_Choerades sicula|				C-2847|28NLR|SAG	Vouchered:Registered Collection	Tissue			A.G.Scarbrough	30-Jun-1972	United States	Maryland	Balitmore County		North of Loch Raven, 3 miles East of Delaware Valley Road									
ASILO	ASILO087-17	CCDB-31120-H03	BOLD:ADK8948	658[0n]	4.0	MG968239	1	Yes			USNM ENT 00876009	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Cerotainiops		USNM Curators				F				Vouchered:Registered Collection	Tissue			T.Dikow	09-May-2005	United States	Arizona			Cochise, Willcox, 4 km South, intersection Route 186 and Moonlight Road	32.2144	-109.78200000000001	1272.0						
ASILO	ASILO088-17	CCDB-31120-H04		307[0n]	4.0	MG968027	1	No			USNM ENT 01443027	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Ctenota	Ctenota molitrix	USNM Curators								Vouchered:Registered Collection	Tissue			K.V.Krombein	21-Apr-1965	Egypt				13 - 22 km North of Ain Sokhna									
ASILO	ASILO089-17	CCDB-31120-H05		0[n]	4.0		1	No			USNM ENT 01443028	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Cyanonedys	Cyanonedys leucura	USNM Curators							Incomplete Date: 1901	Vouchered:Registered Collection	Tissue				31-Dec-1901	Australia	Queensland			Brisbane						-364.0			
ASILO	ASILO090-17	CCDB-31120-H06		0[n]	4.0		1	No			USNM ENT 00802762	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Dasyllis	Dasyllis haemorrhoa	E. M. Fisher		Det Label (2007)	BOLD_Curation_from_Dasyllis haemorrhoea|				DL2	Vouchered:Registered Collection	Tissue			E.Inciarte, M.R.Romero	24-Apr-1979	Venezuela				Zulia, Perija El Tococo 51 km S.O. de Machiques									
ASILO	ASILO091-17	CCDB-31120-H07	BOLD:ADK9907	658[0n]	4.0	MG967963	1	Yes			USNM ENT 01194372	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Eumecosoma	Eumecosoma ayala	USNM Curators				F				Vouchered:Registered Collection	Tissue			D.Perez	05-Mar-2006	Trinidad and Tobago				Tobago, Trail to Pigeon Peak, Above Cambleton	11.315999999999999	-60.5572	700.0						
ASILO	ASILO092-17	CCDB-31120-H08	BOLD:ADF9670	658[0n]	4.0	MG967824	1	Yes			USNM ENT 00876232	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Hoplistomerus	Hoplistomerus nobilis	USNM Curators				M				Vouchered:Registered Collection	Tissue			J.Kipping	08-Feb-2002	Botswana	North West			Northwest region, Okavango Delta Maun	-19.8911	23.4833	860.0						
ASILO	ASILO093-17	CCDB-31120-H09	BOLD:ADK9631	658[0n]	4.0	MG968082	1	Yes			USNM ENT 01097759	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Hyperechia		USNM Curators				M				Vouchered:Registered Collection	Tissue				03-Mar-2000	Kenya				Kwale, Muhaka Forest	-4.3244	39.5242							
ASILO	ASILO094-17	CCDB-31120-H10		0[n]	4.0		1	No			USNM ENT 01443029	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Oidardis	Oidardis aveledoi	J. M. Ayala		Det Label (No Date)	BOLD_Curation_from_Lucundus aveledoi|	M				Vouchered:Registered Collection	Tissue			J.M.Ayala	18-Jun-1979	Venezuela				Rio Grande			1100.0						
ASILO	ASILO095-17	CCDB-31120-H11		0[n]	4.0		1	No			USNM ENT 01443030	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Laphria	Laphria signatipes	USNM Curators			BOLD_Curation_from_Laloides signatipes|				A.E. Pritchard Collection 1962|M.E.Walsh Misit	Vouchered:Registered Collection	Tissue			G.Tjusoeroe	30-Mar-1933	Indonesia		West Java		Djampang Tengah			403.0	397.0		-29.0			
ASILO	ASILO096-17	CCDB-31121-A01		307[0n]	4.0	MG968090	1	No			USNM ENT 01443031	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Lamprozona	Lamprozona auricincta	USNM Curators							Est. Exper Universidad de Chile					L. Molina	31-Mar-1967	Chile	Coquimbo			El Naranjo Tilama						-30.0			
ASILO	ASILO097-17	CCDB-31121-A02	BOLD:ACK8457	658[0n]	4.0	MG968120	1	Yes			USNM ENT 01097778	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Lamyra	Lamyra greatheadi	USNM Curators				F									30-Jun-1998	Kenya				Narok, Nguruman, Kenya Wildlife Service Camp	-0.8478	36.0997				-29.0			
ASILO	ASILO098-17	CCDB-31121-A03	BOLD:ADK9096	658[0n]	4.0	MG968073	1	Yes			USNM ENT 00870696	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphystiinae	Laphystia	Laphystia texensis	USNM Curators				M								T.Dikow	06-Aug-2005	United States	Oregon	Harney		Borax Lake, North Fields	42.3294	-118.604	1293.0						
ASILO	ASILO099-17	CCDB-31121-A04	BOLD:ADK9757	658[0n]	4.0	MG967859	1	Yes			USNM ENT 01234666	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Laxenecera	Laxenecera auricomata	USNM Curators				M	S							T.Guy	03-Jun-2014	Kenya	Laikipia			Mpala Research Centre, UHURU South	0.2853	36.8933							
ASILO	ASILO100-17	CCDB-31121-A05		0[n]	4.0		1	No			USNM ENT 01443032	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Loewinella		USNM Curators												J.C.Deeming	06-Jul-1972	Nigeria				Zaria, Samaru									
ASILO	ASILO101-17	CCDB-31121-A06		0[n]	4.0		1	No			USNM ENT 01443033	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Martinomyia	Martinomyia scalaris	USNM Curators			BOLD_Curation_from_Macahyba scalaris|				A.E. Pritchard Collection 1962					F.Waythowshi	31-Dec-1939	Peru				Tingo Maria Huanuco						-30.0			
ASILO	ASILO102-17	CCDB-31121-A07		0[n]	4.0		1	No			USNM ENT 01443034	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Maira	Maira aurifacies	USNM Curators							A.E. Pritchard Collection 1962						30-Jun-1924	Indonesia				Dammerman, Idjen			950.0			-29.0			
ASILO	ASILO103-17	CCDB-31121-A08	BOLD:ADG1515	658[0n]	4.0	MG967930	1	Yes			USNM ENT 00870503	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Dasypogoninae	Nicocles	Nicocles aemulator	USNM Curators				F								C.Maier	13-Dec-2010	United States	California	San Diego		San Diego, 0.23 km southeast of junction Hotel Circle, South and Bachman Place	32.7589	-117.166							
ASILO	ASILO104-17	CCDB-31121-A09	BOLD:ADK8751	658[0n]	4.0	MG967764	1	Yes			USNM ENT 00876273	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Notiolaphria	Notiolaphria macra	USNM Curators				F								W.Barkemeyer	19-Nov-2003	Mauritius				Black River Gorge National Park, W Le Petrin	-20.3994	57.4497	570.0						
ASILO	ASILO105-17	CCDB-31121-A10		0[n]	4.0		1	No			USNM ENT 01235939	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Nusa	Nusa formio	USNM Curators				F								K.D.Ghorpade	26-Jun-1984	India	Tamil Nadu			Shevaroys	11.83	78.27	950.0	350.0					
ASILO	ASILO106-17	CCDB-31121-A11		0[n]	4.0		1	No			USNM ENT 01443035	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Orthogonis		USNM Curators												G.E. Bohart	31-Mar-1945	United States	Florida			Solomon Island						-30.0			
ASILO	ASILO107-17	CCDB-31121-A12		0[n]	4.0		1	No			USNM ENT 01443036	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Perasis		USNM Curators													19-Jun-1940	United States	Louisiana			Mound									
ASILO	ASILO108-17	CCDB-31121-B01		0[n]	4.0		1	No			USNM ENT 01443037	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Andrenosoma	Andrenosoma formidolosa	A. Estrada		Det Label (2017)	BOLD_Curation_from_Pilica formidolosa|	M								W.E.Steiner	24-Jun-1981	Belize				Toledo District, Columbia Forest, 5 km North of San Antonio									
ASILO	ASILO109-17	CCDB-31121-B02	BOLD:ADK9850	658[0n]	4.0	MG968059	1	Yes			USNM ENT 01443038	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Pogonosoma	Pogonosoma dorsatum	USNM Curators			Det Label (no date)									E.Benton	20-Jun-2004	United States	Alabama	Mobile County		Mason Ferry Road (Site 19)	30.97	-88.39						Malaise Trap	
ASILO	ASILO110-17	CCDB-31121-B03	BOLD:ADK9435	658[0n]	4.0	MG967879	1	Yes			USNM ENT 01097764	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Proagonistes		USNM Curators				M									13-Jun-1999	Kenya				Kilifi, Arabuko-Sokoke Forest	-3.3219	39.9558							
ASILO	ASILO111-17	CCDB-31121-B04		0[n]	4.0		1	No			USNM ENT 01443039	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Psilocurus	Psilocurus birdi	A. Scarbrough			Det Label (2004)									A.G.Scarbrough	06-Aug-1978	United States	Arkansas	Craighead County		Jonesboro Bypass							Weedy Field		
ASILO	ASILO112-17	CCDB-31121-B05	BOLD:ADK9618	658[0n]	4.0	MG968242	1	Yes			USNM ENT 00876471	USNM	Smithsonian Institution National Museum of Natural History	Arthropoda	Insecta	Diptera	Asilidae	Laphriinae	Scytomedes	Scytomedes haemorrhoidalis	USNM Curators				F								M.Hauser	25-Jun-1994	Tunisia				Ain Soltane, 40 km West of Jendouba	36.7283	8.5219							
